,FABRIC NAME,COLOR OF DRESS,PRICE,URL
137,Embroidered Silk Blend Semi Stitched Anarkali Gown,Blue,₹499,https://www.flipkart.com/kedar-fab-anarkali-gown/p/itm49acf4cb19607?pid=GWNFW482WYNE64EN&lid=LSTGWNFW482WYNE64ENCFHHZ5&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_138&otracker=search&otracker1=search&fm=organic&iid=en_kdUdbXdpBy5QvhEnfKfvK0JvuM%2F61H0byNPXGAYcBNqi4noWx4cHmsprexYpZDfj%2FoD8%2B%2FZEdUo6AwB9aaQxXg%3D%3D&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
138,Printed Georgette Stitched Anarkali Gown,White,₹939,https://www.flipkart.com/nari-dream-anarkali-gown/p/itm5410571a11f3b?pid=GWNGZUYUXGNFE4KM&lid=LSTGWNGZUYUXGNFE4KMGLTLWQ&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_139&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNGZUYUXGNFE4KM.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
139,Georgette Stitched Flared/A-line Gown,Light Green,₹450,https://www.flipkart.com/zardeep-flared-a-line-gown/p/itm0fa3a89a78b07?pid=GWNGHBFNRXQHTX9G&lid=LSTGWNGHBFNRXQHTX9GOBPJ8Y&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_140&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNGHBFNRXQHTX9G.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
140,Embroidered Silk Blend Semi Stitched Anarkali Gown,Blue,₹464,https://www.flipkart.com/kedar-fab-anarkali-gown/p/itme9dcd44dd27e9?pid=GWNFVPSVFGKQYVMX&lid=LSTGWNFVPSVFGKQYVMXMNMOH1&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_141&otracker=search&otracker1=search&fm=organic&iid=en_kdUdbXdpBy5QvhEnfKfvK0JvuM%2F61H0byNPXGAYcBNqFZkt%2BDHx4vZiI6Bc5pJi6dcBXL2fgK4Kqbk1yvFBrLg%3D%3D&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
141,Floral Print Crepe Stitched Anarkali Gown,Blue,₹314,https://www.flipkart.com/lanya-fab-anarkali-gown/p/itm9f55259c889cb?pid=GWNGPHT3A77VNZDE&lid=LSTGWNGPHT3A77VNZDEVHA2PW&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_142&otracker=search&otracker1=search&fm=organic&iid=en_kdUdbXdpBy5QvhEnfKfvK0JvuM%2F61H0byNPXGAYcBNoYcdlmozPDn2B1mW%2F1TfRK4e0m0s2JtxbteJy70ordug%3D%3D&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
142,Printed Georgette Stitched Flared/A-line Gown,White,₹674,https://www.flipkart.com/jay-gopal-tex-flared-a-line-gown/p/itm46deade244f57?pid=GWNGM3M5AX26XRGY&lid=LSTGWNGM3M5AX26XRGYT5BNUG&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_143&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNGM3M5AX26XRGY.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
143,Geometric Print Pure Cotton Stitched Anarkali Gown,Yellow,"₹1,199",https://www.flipkart.com/kipek-anarkali-gown/p/itm6fcc10092dec8?pid=GWNGHSXZHYGBGZBH&lid=LSTGWNGHSXZHYGBGZBHP9YE8F&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_144&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNGHSXZHYGBGZBH.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
144,Embroidered Net Semi Stitched Anarkali Gown,Blue,₹329,https://www.flipkart.com/rhet-fashion-anarkali-gown/p/itmc0e69cc216a4d?pid=GWNG2DGZHTT4DZHT&lid=LSTGWNG2DGZHTT4DZHTVXHH2M&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_145&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNG2DGZHTT4DZHT.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
145,Embroidered Net Stitched Flared/A-line Gown,Maroon,"₹1,260",https://www.flipkart.com/vaani-creation-flared-a-line-gown/p/itmafcb8e97961a4?pid=GWNGCXEGYDCYAFBX&lid=LSTGWNGCXEGYDCYAFBXWKDSSS&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_146&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNGCXEGYDCYAFBX.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
146,Embroidered Viscose Rayon Stitched Anarkali Gown,Black,₹411,https://www.flipkart.com/gurmeet-fashion-anarkali-gown/p/itmfd9a1ee1b81eb?pid=GWNGK36ENFHKGUMV&lid=LSTGWNGK36ENFHKGUMVT5CRTP&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_147&otracker=search&otracker1=search&fm=organic&iid=en_kdUdbXdpBy5QvhEnfKfvK0JvuM%2F61H0byNPXGAYcBNp7nFb3BY0UqPxanVUJrKhWcgv3Wrn5PiwWfXyp4q8pww%3D%3D&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
147,Viscose Rayon Stitched Anarkali Gown,Dark Green,₹411,https://www.flipkart.com/gurmeet-fashion-anarkali-gown/p/itm5fabe917b8b23?pid=GWNGK36EEKY6BYAV&lid=LSTGWNGK36EEKY6BYAVR5RG5R&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_148&otracker=search&otracker1=search&fm=organic&iid=en_kdUdbXdpBy5QvhEnfKfvK0JvuM%2F61H0byNPXGAYcBNpHNxHuYaUpUroxo9c9tjPDWm8sMsUDz7yqKzNtz6Xxwg%3D%3D&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
148,Embroidered Georgette Stitched Flared/A-line Gown,Purple,"₹1,499",https://www.flipkart.com/abhi-d-design-flared-a-line-gown/p/itm531992eef900b?pid=GWNGNMD8KYAGM4RG&lid=LSTGWNGNMD8KYAGM4RGPB6ICV&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_149&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNGNMD8KYAGM4RG.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
149,Self Design Viscose Rayon Stitched Anarkali Gown,Pink,₹699,https://www.flipkart.com/ftdiva-anarkali-gown/p/itmc2734bd50eb40?pid=GWNG7CBDMKJSZVSP&lid=LSTGWNG7CBDMKJSZVSPWBO4PE&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_150&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNG7CBDMKJSZVSP.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
150,Floral Print Georgette Stitched Flared/A-line Gown,Maroon,"₹1,249",https://www.flipkart.com/flaunt-flared-a-line-gown/p/itm7372f376e5441?pid=GWNGKZYYTQMA6ZQK&lid=LSTGWNGKZYYTQMA6ZQK3YPBIJ&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_151&otracker=search&otracker1=search&fm=organic&iid=en_kdUdbXdpBy5QvhEnfKfvK0JvuM%2F61H0byNPXGAYcBNrgT4CenEFh%2FmTV%2BRWQ%2FUHrSzrtRNIg8Ovvu7oz7Wp%2F4w%3D%3D&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
151,Floral Print Georgette Stitched Flared/A-line Gown,Black,"₹1,249",https://www.flipkart.com/flaunt-flared-a-line-gown/p/itmba2647f7b069c?pid=GWNGKZYYGKBVWRSY&lid=LSTGWNGKZYYGKBVWRSYPLIFS7&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_152&otracker=search&otracker1=search&fm=organic&iid=en_kdUdbXdpBy5QvhEnfKfvK0JvuM%2F61H0byNPXGAYcBNpI4nlKnohX1ITRInmWEa7LsqdyGNxikfTtTl2L3kljjQ%3D%3D&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
152,Printed Georgette Stitched Anarkali Gown,Green,₹649,https://www.flipkart.com/fashion2wear-anarkali-gown/p/itmc13f8e8582089?pid=GWNGHNHD6HYHFYH8&lid=LSTGWNGHNHD6HYHFYH8UH2U5N&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_153&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNGHNHD6HYHFYH8.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
153,Paisley Rayon Blend Stitched Anarkali Gown,Pink,₹499,https://www.flipkart.com/ftdiva-anarkali-gown/p/itmcb141f78d0cdd?pid=GWNG3F5BFKA5USAC&lid=LSTGWNG3F5BFKA5USACJ2KRCH&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_154&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNG3F5BFKA5USAC.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
154,Printed Crepe Stitched Anarkali Gown,Multicolor,₹283,https://www.flipkart.com/ne-style-anarkali-gown/p/itm5e657b797ce11?pid=GWNGBG8HZNVFYSHG&lid=LSTGWNGBG8HZNVFYSHGWRAIWK&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_155&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNGBG8HZNVFYSHG.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
155,Rayon Blend Stitched Flared/A-line Gown,Green,₹380,https://www.flipkart.com/shyam-ki-nagri-flared-a-line-gown/p/itm1d46c7d0c8639?pid=GWNGKTPYQMMJXN3F&lid=LSTGWNGKTPYQMMJXN3FG7MRES&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_156&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNGKTPYQMMJXN3F.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
156,Net Semi Stitched Anarkali Gown,Purple,₹799,https://www.flipkart.com/zinariya-fab-anarkali-gown/p/itmcf23e15f9399d?pid=GWNGBEYRCXNQGYJT&lid=LSTGWNGBEYRCXNQGYJTERCSCW&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_157&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNGBEYRCXNQGYJT.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
157,Embroidered Silk Blend Semi Stitched Anarkali Gown,Red,₹471,https://www.flipkart.com/kedar-fab-anarkali-gown/p/itmdbfd9475fa7ae?pid=GWNFVPT2CHGCAYVZ&lid=LSTGWNFVPT2CHGCAYVZT96W6D&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_158&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNFVPT2CHGCAYVZ.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
158,Net Semi Stitched Flared/A-line Gown,Pink,₹495,https://www.flipkart.com/zinariya-fab-flared-a-line-gown/p/itm7263988f9410d?pid=GWNG6GGYHUCY9VGM&lid=LSTGWNG6GGYHUCY9VGMMWJQKJ&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_159&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNG6GGYHUCY9VGM.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
159,Floral Print Crepe Stitched Flared/A-line Gown,Orange,₹330,https://www.flipkart.com/rahul-flared-a-line-gown/p/itmd24e60112dfb0?pid=GWNFH5PYJSUBW7VA&lid=LSTGWNFH5PYJSUBW7VAAIM4BE&marketplace=FLIPKART&q=gowns&store=clo%2Fodx%2Fod7&srno=s_4_160&otracker=search&otracker1=search&fm=organic&iid=6d490c4d-c38c-4be3-be6f-9f0d85a22367.GWNFH5PYJSUBW7VA.SEARCH&ppt=None&ppn=None&ssid=moirkp01y80000001684673311803&qH=2f1038825bd73a92
